Name,ID,Length
Saint-Aubin,Q3461824,11.8
Saye de Melon,Q3474720,11.8
Quilliene,Q3414501,11.9
Ravine Charpentier,Q3420314,11.9
Soue,Q3491498,11.9
Petite rivière à la Truite,Q3433949,12
Q3453066,Q3453066,12
Q3458989,Q3458989,12
Scardon,Q3475171,12
Q3495149,Q3495149,12
Ruisseau de Barsanges,Q3453031,12.1
Rieu,Q3431869,12.2
Ruisseau de Bay,Q3453032,12.2
Ravine du Chaudron,Q3420354,12.3
Quiol,Q3414703,12.4
Rolande,Q3440317,12.4
Ravine de la Chaloupe,Q3420334,12.6
Ravine des Patates à Durand,Q3420348,12.6
Ruisseau des Échets,Q3453087,12.6
Ruvoli,Q3453680,12.7
Sauve,Q3474354,12.7
Suolojárjohka,Q34849164,12.8
Rhodon,Q3429642,12.8
Rupt,Q3453297,12.8
Souhet,Q3491565,12.8
Ravine de Petite-Île,Q3420329,13
River De Chute,Q3433876,13
Q3433931,Q3433931,13
Ruisseau de Lazaou,Q3453043,13
Seille,Q3477911,13
Q3484016,Q3484016,13
Yazhbakhtinka,Q34960422,13
Ravillou,Q3420301,13.1
Rosenmeer,Q3442551,13.1
Ruisseau d'Orluc,Q3453030,13.1
Roscoat,Q3442315,13.2
Ruisseau de Montbrun,Q3453044,13.3
Récourt,Q3454639,13.3
Répudre,Q3456504,13.3
Saint-Landon,Q3462688,13.3
Sombre,Q3489760,13.4
Sainte-Rose,Q3464414,13.5
Saudronne,Q3474182,13.6
Souchez,Q3491455,13.6
Préconil,Q3408826,13.7
Saudrenne,Q3474180,13.7
Riberot,Q3430143,13.8
Roche,Q3437501,13.8
Q3433851,Q3433851,13.9
Ruisseau de Vaux,Q3453060,13.9
Ada River,Q346297,14
Raconnière,Q3416324,14
Q3433841,Q3433841,14
Rivière des Lacs,Q3433894,14
Rižana,Q3434048,14
Roguenette,Q3439721,14.1
Rimande,Q3432086,14.2
Roudoule,Q3443099,14.2
Q3471657,Q3471657,14.4
Sauvanie,Q3474347,14.4
Babruyka River,Q3497119,14.5
Rivière des Fleurs Jaunes,Q3433886,14.6
Ravine Fontaine,Q3420319,14.8
Ribeirotte,Q3430127,14.8
Seymaz,Q3481025,14.85
Py,Q3411160,14.9
Rivière Sainte-Anne,Q3433807,14.9
Rupt,Q3453298,14.9
Ravine Bernica,Q3420310,15
Q3433692,Q3433692,15
Red Creek,Q3453020,15
Saltaruccio,Q3470227,15
Sommette,Q3489955,15
Soulou,Q3491684,15
Roseix,Q3442458,15.1
Sionne,Q3485127,15.1
Wieninger-Bach,Q34900994,15.02
Ravine des Colimaçons,Q3420344,15.2
Rieutort,Q3431877,15.3
Remontalou,Q3424562,15.4
Revinson,Q3428527,15.4
Rivière Saint-Denis,Q3433800,15.4
Rivière Sainte-Marie,Q3433810,15.5
Ravine des Cafres,Q3420341,15.7
Roule Crottes,Q3443320,15.7
Poustagnac,Q3400729,15.9
Rhone,Q3429695,15.8
Riberette,Q3430138,15.8
Roanne,Q3434125,15.9
Ruisseau de Palet,Q3453048,15.9
Ruisseau des Mattes,Q3453082,15.9
Seccu,Q3476978,15.8
Syrène,Q34881991,15.8
Rivière du Nord,Q3433930,16
Rivière du Tombeau,Q3433936,16
Ru d'Orgeval,Q3446397,16
Q3453011,Q3453011,16
Saulx,Q3453058,16
Q34774195,Q34774195,16
Sansfond,Q3472502,16.3
Saudrune,Q3474186,16.3
Ravine du Trou,Q3420360,16.4
Sarenne,Q3473596,16.5
Ravine du Petit Saint-Pierre,Q3420357,16.7
Seygouade,Q3481020,16.7
Salmouille,Q3470026,16.8
Pétochin,Q3412071,16.9
Ravine Saint-François,Q3420322,16.9
Ravine des Avirons,Q3420337,16.9
Ravine des Trois-Bassins,Q3420350,16.9
Q3453074,Q3453074,17
Q3458995,Q3458995,17
Q3459015,Q3459015,17
Salembre,Q3469702,17
Semoigne,Q3478459,17
Q3479900,Q3479900,17
Q3489862,Q3489862,17
Resaigne,Q3427654,17.1
Ruisseau de la Vence,Q3453071,17.2
Sou de Laroque,Q3491418,17.2
Ravine du Gol,Q3420356,17.3
Pozon,Q3401031,17.5
Riuferrer,Q3433368,17.7
Ringoire,Q3432241,17.8
Rivière des Roches,Q3433903,17.8
Stabiacciu,Q3495379,17.8
Ruisseau du Mayne,Q3453092,17.9
Q3432423,Q3432423,18
Kyauk River,Q3432603,18
Lorette River,Q3433724,18
Rivière d'Argent,Q3433869,18
West Kill,Q34874679,18
Talka,Q34916748,18
Rivière du Berger,Q3433908,18.2
Risse,Q3433200,18.3
Rivalier,Q3433396,18.4
Rivière Langevin,Q3433721,18.3
Rivière des Pluies,Q3433900,18.3
Rujoux,Q3453116,18.3
Sinope,Q3485043,18.3
Souleuvre,Q3491644,18.3
Siguer,Q3483733,18.5
ravin du Brusquet,Q3420304,18.6
Saget,Q3461400,18.7
Tenise,Q34965302,18.6
Rivière Sainte-Suzanne,Q3433811,18.9
Ruisseau des Cartes,Q3453076,18.9
River Carron,Q3433664,19
Rongeant,Q3441753,19
Sierroz,Q3483467,19
Soulane,Q3491634,19
Prédecelle,Q3408846,19.1
Saine,Q3461652,19.1
Ruisseau de Saint-Antoine,Q3453053,19.2
Semence,Q3478389,19.3
Pelyša,Q3498702,19.3
Regino,Q3423530,19.4
Rivière Jaune (Capitale-Nationale),Q3433706,19.5
Roche,Q3437499,19.4
Réal Collobrier,Q3454400,19.5
Sole,Q3489282,19.5
Ster Goz,Q3498727,19.6
Pude,Q3410533,19.7
Sausseron,Q3474273,19.7
Siagnole,Q3482879,19.7
Éternité river,Q3433941,19.8
Réallon,Q3454451,19.8
Sals,Q3470207,19.9
The Three Rivers,Q3433663,20
Q3433675,Q3433675,20
Massawippi River,Q3433737,20
Raisin River,Q3433788,20
Rivière Montrouis,Q3433877,20
Renne,Q3425476,20.1
Roannes,Q3434128,20.1
Rivière d'Abord,Q3433867,20.3
Salereine,Q3469708,20.4
Žižma,Q3494996,20.6
Riou de Jabron,Q3432992,20.9
Salagou,Q3469489,20.8
Q3492979,Q3492979,21
Ravine des Cabris,Q3420336,21.1
Rivière de Noyalo,Q3433879,21.2
Saucats,Q3474109,21.2
Rivière de l'Est,Q3433882,21.3
Queffleut,Q3414058,21.4
Ravine Saint-Gilles,Q3420323,21.4
Sagone,Q3461438,21.7
Salmon River,Q3433815,22
Seignal,Q3477799,22
Son,Q3489995,22
Ruisseau des Forges,Q3453078,22.1
Rigole du Noirieux,Q3431958,22.2
Rhoin,Q3429677,22.4
Soude,Q3491482,22.6
Point Wolfe River,Q3433780,23
Rivière au Saumon (Le Val-Saint-François),Q3433850,23
Q3459027,Q3459027,23
Rivière du Cap Rouge,Q3433660,23.5
Sableuse River,Q3433796,23.5
Resson,Q3427835,23.7
Péruse,Q3412025,23.9
Rivière de l'Est,Q3433883,24
Rivière du Château,Q3433912,24
Suseni River,Q3448455,24
Salaison,Q3469558,24
Rivière de Morlaix,Q3433878,24.3
rivière du Bono,Q3433909,24.3
Saunade,Q3474242,24.4
Soust,Q3492200,24.5
Q3432299,Q3432299,25
Barra Grande River,Q3432318,25
Q3433649,Q3433649,25
Nerepis River,Q3433765,25
River Beauly,Q3440681,25
Q3453730,Q3453730,25
Correntoso River,Q3458598,25
Q3474484,Q3474484,25
Souye,Q3492440,25
Sauzay,Q3474421,25.2
Ravine Sèche,Q3420325,25.3
Rivière des Remparts,Q3433902,25.3
Sologne,Q3489561,25.4
Souloise,Q3491680,25.6
Romanée,Q3441138,25.8
Grabarka,Q3472760,25.73
Souy,Q3492441,25.9
Spengla,Q3494828,25.9
Mékinac River,Q3433758,26
Ložnica,Q3435773,26
Q3492458,Q3492458,26
Ravine Blanche,Q3420313,26.1
Saint-Jean,Q3462563,26.6
Reyran,Q3428918,26.8
Rizonne,Q3434038,26.7
Sarre rouge,Q3473705,26.8
Mėkla,Q3491457,26.9
Macatawa River,Q3433729,27
Temenica,Q3444135,27
Q3458977,Q3458977,27
Raquette River,Q3433947,27.4
Roumer,Q3443381,27.3
Sablonne,Q3460628,27.3
Aukštoji Gervė,Q3494840,27.4
Rudka,Q3472697,27.49
Rimarde,Q3432087,27.7
Steïr,Q3499364,27.9
Réal Martin,Q3454408,28
Pšata,Q3435812,28.4
Lukna,Q3494863,28.9
Q3433928,Q3433928,29
Dreta,Q3435786,29
Q3438585,Q3438585,29
Serre,Q3479963,29.4
Aluona,Q3486497,29.7
Biała,Q3491828,29.9
Chalana River,Q3432385,30
Q3433662,Q3433662,30
Nelson River,Q3433764,30
Rivière des Hurons,Q3433897,30
Rivière des Marsouins,Q3433898,30
Huahum River,Q3458654,30
Sinaise,Q3484856,30.6
Solin,Q3489490,31.3
Retjons,Q3428118,31.4
North Pole Stream,Q3433934,32
Čeriaukštė,Q3486539,32
Serène,Q3480568,32.2
Pühajõgi,Q340109,32.6
Sonne,Q3490490,33.5
Sousson,Q3492195,33.8
Boyer River,Q3433654,34
Rébenty,Q3454506,34
Stakevska River,Q3467407,34
Chvojnica (river),Q3488931,34
Yelan',Q34964041,34
Rivière du Mât,Q3433924,34.1
Rozeille,Q3446343,34.2
Seuge,Q3480696,34.2
Rivière Saint-Étienne,Q3433806,34.5
Q3406495,Q3406495,35
Ha! Ha! River,Q3433698,35
Q3433904,Q3433904,35
Voglajna,Q3435793,35
Ry de Vaux,Q3453729,35
Svalia River,Q3486801,35.2
Rivière des Galets,Q3433889,35.3
Rance,Q3418770,35.8
Dabikinė River,Q3489822,37
Rimeize,Q3432100,37.3
Valin River,Q3433837,38
Rovėja,Q3498685,38.1
Q341486,Q341486,39
Q3453356,Q3453356,39
Liaudė,Q3492212,39.2
Bartibog River,Q3433632,40
Q3433722,Q3433722,40
Matamec river,Q3433738,40
Paka,Q3436944,40
Sierra Leone River,Q3445630,40
Q3458524,Q3458524,40
Azul River,Q3458538,40
Żarnica,Q3472662,40.1
Saâne,Q3474763,41
Lakavica,Q3407079,42
Oromocto River,Q3433772,42
Q3452456,Q3452456,43
Samoggia,Q3470903,44
Selves,Q3478227,44.5
Hillsborough River,Q3433700,45
Porangahau River,Q3433782,45
Snow River,Q3487186,45
Rudava,Q3488944,45
Sora,Q3435779,47
Q3459021,Q3459021,47
Skykomish River,Q3486452,47
Dovinė,Q3494884,47
Čikola,Q341510,47.8
Saleys,Q3469722,48.7
Q3405369,Q3405369,50
Antoninha River,Q3432303,50
Bayonne River,Q3433638,50
Bouctouche River,Q3433650,50
Aux Sables River,Q3433865,50
Cali River,Q3458560,50
Lievaja Liasnaja,Q3499201,50
Schyan River,Q3433819,50.2
Velika Usora,Q3441933,50.3
Semme,Q3478452,50.3
Juosta River,Q3488583,50.8
Mlade,Q3403183,51
Yezhuga,Q34973373,51
Soulles,Q3491682,51.8
Maskinongé River,Q3433736,52
Saharenana River,Q3461516,52
Wielopólka,Q34900889,53.7
Tartigou River,Q3433832,54.2
Rivière de Fer à Cheval,Q3433687,55
Assemetquagan River,Q3433625,55.4
Tchangol Balél,Q34951430,55.5
Salmon River,Q3433812,55
Trout River,Q3433835,55
Meduxnekeag River,Q3433743,56
Ščavnica,Q3435755,56
Cyriac River,Q3433682,57
Pârâul de Câmpie,Q3411505,59
Q3459006,Q3459006,59
Babrungas,Q3491499,59
Virinta,Q3491483,59.1
Rivière Bouyaha,Q3433653,60
Serçeme River,Q3480566,60
Mera,Q3494890,60.2
Causapscal River,Q3433666,60.9
Quinnipiac River,Q3414549,61
Macaco Branco River,Q3432522,62
Rzav,Q3454106,62
Ilija,Q3497125,62
Leśna Prawa,Q3495285,63
Acolin,Q342040,63.1
Mojotoro River,Q3458710,64
Plitvica,Q3435848,65
River Welland,Q3492233,105
Champlain River,Q3433670,66.7
Beaver River,Q3433641,67
Pike River,Q3433852,67
Pascua River,Q3458740,67
Ančia,Q3491201,67
Quindío River,Q3458765,69
Macasía River,Q3433728,70
Maligne River,Q3433734,70
Shubenacadie River,Q3433821,70
Tetagouche River,Q3433836,70
Bahmanshir,Q3449355,70
Q3458745,Q3458745,70
Lam Sonthi,Q3490720,70
Breu River,Q3432334,71
Rivière du Gouffre,Q3433913,72
Puyallup River,Q3411110,72
Sauk River,Q3474195,72
Q3433829,Q3433829,73
Yagodnaya Ryasa,Q3436791,73
Strėva River,Q3488538,73.6
Kananaskis River,Q3433709,74
Rivière des Envies,Q3433885,74
Rigaud River,Q3433795,75
Salmon River,Q3433813,75
rivière Petit Saguenay,Q3433777,77
Lika,Q3445860,77
Q3481591,Q3481591,75
Ledava,Q3436243,76
Queets River,Q3414059,82.7
Karašica,Q3444669,81
Piabanha River,Q3432600,80
Patapédia River,Q3433776,80
Q3433848,Q3433848,80
Ouareau River,Q3433773,83.8
Rakovički potok,Q3418086,85
Sucio River,Q3458798,85
Táchira River,Q3458820,87
rivière du Moulin,Q3433921,88.2
Nouvelle River,Q3433769,88.9
Miette River,Q3433749,90
Pikauba River,Q3433779,90
Q3458701,Q3458701,90
Sienne,Q3483438,92.6
rivière à Mars,Q3433945,95
Melecha River,Q3436827,95
Bostonnais River,Q3433647,96
Kennebecasis River,Q3433710,97
Sebaou River,Q3476847,97
Redwood Creek,Q3422988,99
Pirapetinga River,Q3432609,100
Sainte-Marguerite River,Q3433809,100
Anchicayá River,Q3458525,100
Q3458616,Q3458616,100
Stende River,Q3498205,100
Rivière du Loup,Q3433919,101.3
La Vieja River,Q3458666,102
Ruki,Q3453117,105
Usha,Q3497088,105
Pere Marquette River,Q3411590,108
Rèche,Q3454196,108
Rivière aux Écorces,Q3433861,110
Río Manso,Q3458683,110
Coello River,Q3458587,111.6
Matapédia River,Q3433741,112.7
Nashwaak River,Q3433762,113
Cascapédia River,Q3433668,113.5
Srednyaya Ters',Q3495160,114
Gens de Terre River,Q3433693,115
Spillimacheen River,Q3493492,118
Cherry River,Q3433854,119
Rimouski River,Q3433792,119.2
Cunani River,Q3432404,120
Preguiças River,Q3432618,120
Xapuri River,Q3432717,120
Annapolis River,Q3433623,120
Chaeryong River,Q3446045,120
Piratini River,Q3458754,120
Puelo River,Q3458759,120
Chateauguay River,Q3433676,121
Paraíba do Meio River,Q3432585,122
Q3458983,Q3458983,122
Česma,Q340080,123
Sambirano River,Q3470706,124
Thamirabarani River,Q3429232,125
Río Mayer,Q3458693,125
Sendai River (Kyushu),Q3478526,126
Saline River,Q3469805,127
Timbó River,Q3432694,129
Magaguadavic River,Q3433731,129
Shipshaw River,Q3482326,130
Q3458606,Q3458606,130
Seine River,Q3477924,130
Atabapo River,Q3444760,131
Q3473990,Q3473990,131
Bolgarchay River,Q3491100,134
Sogamoso River,Q3458799,135
Nicolet River,Q3433767,137
Rivière du Loup,Q3433920,137
Río Guatiquía,Q3458636,137
La Salle River,Q3433719,140
Aquio River,Q3458529,140
Guamués River,Q3458633,140
Q3469359,Q3469359,144
Baudó River,Q3458541,150
Q3458542,Q3458542,150
Ranchería River,Q3458768,150
Akdar’ya,Q3490005,154
Rusenski Lom,Q3494200,155.5
Guayquiraró River,Q3458648,158
Calçoene River,Q3432358,160
Q3458672,Q3458672,160
Skwentna River,Q3486413,160
Croche River,Q3433681,160.7
Murafa River,Q3487209,163
Sixtymile River,Q3485768,165
Vorya,Q3436849,167
Itaú River,Q3458660,170
Buor-Yuryakh,Q3458719,170
Sardinata River,Q3458789,170
Soungrougrou,Q3491800,170
Suárez River,Q3458804,172
Reppe River,Q3427305,176
Jacuizinho River,Q3432490,178
Quequén Grande River,Q3458763,180
Q3458803,Q3458803,180
Kali River,Q3461744,184
Banabuiú River,Q3432317,189
Shari,Q3481485,192
Salmon Falls Creek,Q3470025,195
Tokachi River,Q3491135,196
North Nahanni River,Q3439,200
São Bartolomeu River,Q3432654,200
Medina River,Q3433742,200
Rene-Levesque River,Q3433789,200
Río Santo Domingo,Q3458787,200
Salcha River,Q3469654,201
Luda Kamchiya,Q3492893,201
Belly River,Q3433645,204
Rio Mossoro,Q3432549,210
Mecaya River,Q3458699,210
Miriñay River,Q3458708,212
Q3458522,Q3458522,220
Horcones,Q3458652,220
Tunuyán River,Q3458817,220
Sondu Miriu,Q3490324,220
River Raisin,Q3433787,224
Seybouse River,Q3480994,225
Serezh,Q3479136,232
Q3487221,Q3487221,233
Caeté River,Q3432351,240
Palena River,Q3458570,240
Q3458780,Q3458780,240
Day River,Q3495701,240
Keles River,Q3491252,241
Turvo River,Q3432704,247
Chapecó River,Q3432390,248
Ibirapuitã River,Q3432446,250
Muriaé River,Q3432553,250
Carapari River,Q3458563,250
Gualeguaychú River,Q3458630,250
Mayurakshi River,Q3491120,250
Sturgeon River,Q3433827,260
Cara Paraná River,Q3458562,260
Chicoutimi river,Q3433673,262
Sangu River,Q3472247,270
Caí River,Q3432383,285
Redstone River,Q3452,290
Cañamares,Q3458575,305
East Fork White River,Q34737275,309
Miritiparaná River,Q3458707,320
Raccoon River,Q3415981,322
Calcasieu River,Q3433661,322
Frio River,Q3433689,322
St. Joseph River,Q3433802,338
Segundo River,Q3458793,340
Roseau River,Q3442448,344
Niman,Q3460995,353
San Jorge River,Q3458777,368
Rovasenda,Q3445524,378
Q3488628,Q3488628,399
Q3402803,Q3402803,385
Tensas River,Q3433833,400
Agrio River,Q3458518,400
Mira River,Q3458705,400
Manas He,Q3488705,402
Negro River,Q3458720,410
Maranhão River,Q3432530,420
Sinaloa River,Q3458794,420
Marun River,Q3437153,422
Kur River,Q3479,434
Igara Paraná River,Q3458658,440
Salang River,Q3469624,438
Medjerda River,Q340043,460
Robe River,Q3434321,460
Skrapež,Q3486377,477
South Para River,Q3492263,475
Pétause,Q3412038,488
Patuca River,Q3492681,500
Keriya He,Q3499210,530
Akhtuba River,Q341057,537
Cahuinari River,Q3458554,550
Grajaú River,Q3432424,560
Vichada River,Q3458822,580
Rio Miriri,Q3432544,587
Yarí River,Q3458826,620
Caguán River,Q3458553,630
Gravataí River,Q3432428,640
Capanaparo River,Q3458561,650
Q3458544,Q3458544,700
Tapauá River,Q3432676,790
Gualeguay River,Q3458627,857
Ariporo River,Q3458535,1300
Mackenzie River,Q3411,1738
Euphrates,Q34589,2800
Sygrie,Q3506866,1.7
Wurmbach,Q35216904,1.9
Trière,Q3539765,2
Q3562162,Q3562162,2
Q3577529,Q3577529,2
Q3508528,Q3508528,2.1
Vieille Maine,Q3557930,3
Warenne,Q3566289,3.4
Q35003651,Q35003651,3.6
Vidange,Q3557778,3.7
Vaularon,Q3555091,3.8
Vertonne,Q3556268,4
Kembach,Q35398184,4.18
Q3539129,Q3539129,4.6
Vieux Rhône,Q3558095,4.7
Adelbach,Q354152,4.8
Žrnovnica,Q3514587,4.8
Q35003676,Q35003676,5
Q3508145,Q3508145,5.1
Tizou,Q3529999,5.7
Égotay,Q3586201,5.9
Traxenne,Q3538252,6
Trignon,Q3539139,6
Trégou,Q3541287,6
Vieille Mer,Q3557932,6
Q35003667,Q35003667,6
Waschgraben,Q3566487,6.2
Veľký Šum,Q3509034,6.5
Trainefeuille,Q3536599,6.5
Q35580383,Q35580383,7
Charadros,Q3558316,7.6
Éclimont,Q3577530,7.7
Sérigoule,Q3511345,7.8
Skirvytė,Q3501374,8
Q35003382,Q35003382,8
Valat des Chanals,Q3553485,8.3
Q35557239,Q35557239,8
Q35580351,Q35580351,8
Vignon,Q3558213,8.2
Q3508757,Q3508757,9
Thilouze,Q3524628,9
Thoreigne,Q3525804,9
Valouson,Q3554129,9.3
Ventilegne,Q3555612,9.3
Q35003374,Q35003374,9
Q35003410,Q35003410,9
Q35003483,Q35003483,9
Q35003706,Q35003706,9
Q35580291,Q35580291,9
Q35580303,Q35580303,9
Q35580396,Q35580396,9
Trie,Q3539105,9.4
U Guadu Grande,Q3547584,9.4
Xoulces,Q3571041,9.4
Q35580340,Q35580340,9.4
Troh,Q3539871,9.7
Étang rompu,Q3591774,9.7
Échapre,Q3577406,9.8
Wame,Q3565985,10
Q35003010,Q35003010,10
Q35003138,Q35003138,10
Q35003185,Q35003185,10
Q35003573,Q35003573,10
Katerlez,Q35352352,10
Ter,Q3518271,10.3
Trépalous,Q3541305,10.3
Verzolet,Q3556310,10.3
Sucy,Q3502866,10.5
Talobre,Q3514559,10.5
Untxin,Q3552043,10.5
Yvie,Q3574061,10.5
Q35003065,Q35003065,10.5
Tartuguié,Q3515877,10.6
Valchérie,Q3553493,10.7
Valette,Q3553754,10.7
Verdanson,Q3555779,10.7
Balinet,Q35453727,10.8
Sébec,Q3510386,10.9
Varleix,Q3554840,11
Q35003001,Q35003001,11
Q35003236,Q35003236,11
Q35003345,Q35003345,11
Q35003367,Q35003367,11
Q35003434,Q35003434,11
Q35003468,Q35003468,11
Q35003565,Q35003565,11
Q35003590,Q35003590,11
Q35003683,Q35003683,11
Q35580277,Q35580277,11
Q35580328,Q35580328,11
Q35580409,Q35580409,11
Petite Tournemine,Q35303597,11.1
Vallée,Q3553914,11.3
Viveronne,Q3561539,11.5
Zirikolatzeko erreka,Q3575612,11.5
Cèpe,Q35295529,11.5
Suzon,Q3506101,11.6
Trébans,Q3541267,11.6
Vernoubre,Q3556011,11.8
Urloko erreka,Q3552312,11.9
Véroncle,Q3564256,11.9
Aroanios,Q3555039,12
Volvon,Q3563055,12
Vyle,Q3563899,12
Vène,Q3563962,12
Crevedia River,Q3595058,12
Q35002702,Q35002702,12
Q35003496,Q35003496,12
Uby,Q3547681,12.2
Thue,Q3526012,12.4
Trifoulou,Q3539124,12.4
Sye,Q3506855,12.5
Taconnière,Q3513655,12.5
Sénancole,Q3510830,12.6
Thau,Q3519642,12.7
Tillet,Q3528513,12.8
Virène,Q3560953,12.8
Voultron,Q3563224,12.9
Adamenka,Q351594,13
Adelaide River,Q354020,13
Q3539252,Q3539252,13
Q3594421,Q3594421,13
Q35003072,Q35003072,13
Q35003440,Q35003440,13
Q35003490,Q35003490,13
Q35003604,Q35003604,13
Q35003613,Q35003613,13
Rykhta,Q35328581,13
Staraya Kenka,Q35369711,13
Thiers,Q3524599,13.1
Vanéra,Q3554646,13.1
Vezou,Q3556462,13.1
Viadeyre,Q3556518,13.2
Tanyari,Q3515374,13.3
Taraffet,Q3515576,13.5
Tourtoulloux,Q3535566,13.5
Vacon,Q3553143,13.5
Toudoure,Q3532839,13.6
Taurons,Q3516185,13.7
Stuorraluohkajohka,Q35431117,13.7
Vernason,Q3555953,13.8
Séveraissette,Q3511431,14
Q3514154,Q3514154,14
Talouch,Q3514586,14
Q3547781,Q3547781,14
Valmont,Q3554108,14
Q35002739,Q35002739,14
Q35002949,Q35002949,14
Q35003309,Q35003309,14
Q35003453,Q35003453,14
Q35003558,Q35003558,14
Q35580314,Q35580314,14
Soagŋojohka,Q35283081,14.1
Sènène,Q3509890,14.2
Tarsy,Q3515832,14.2
Valentin,Q3553556,14.2
Vayres,Q3555132,14.2
Véronne,Q3564392,14.2
Torrent des Encombres,Q3532472,14.3
Surgeon,Q3505332,14.4
Taintroué,Q3514049,14.5
Varaude,Q3554685,14.7
Valdange,Q3553499,14.8
Q3515399,Q3515399,15
Vienne,Q3557974,15
Gorgopotamos,Q3567345,15
Q35003424,Q35003424,15
Q35003447,Q35003447,15
Q35003621,Q35003621,15
Kholodnyy Klyuch,Q35466572,15
Ternay,Q3518493,15.1
Uhaitxa,Q3547847,15.1
Ysieux,Q3573044,15.2
Tauzie,Q3516276,15.4
Uhabia,Q3547843,15.4
Violette,Q3560432,15.4
Adenauer Bach,Q355868,15.719
Q3500032,Q3500032,16
Tichý potok,Q3508133,16
Yves,Q3573435,16
Énéa,Q3589014,16
Q35002745,Q35002745,16
Q35003532,Q35003532,16
Kenkhi,Q35400373,16
Lyuk,Q35420337,16
Tortille,Q3532526,16.1
Vincin,Q3559974,16.1
Slavkovský potok,Q3508652,16.3
Viette,Q3558047,16.3
Triboulin,Q3538772,16.4
Béron,Q35304487,16.4
Vrigne,Q3563654,16.5
Vermenon,Q3555903,16.6
Veyradeyre,Q3556450,16.6
Tiretaine,Q3529377,16.7
Varagno,Q3527652,16.8
Viau,Q3556792,16.8
Q3524769,Q3524769,17
Touroulet,Q3535507,17
Trois Doms,Q3539930,17
Q3553096,Q3553096,17
Vimeuse,Q3559336,17
Waychinicup River,Q3566796,17
Q35002919,Q35002919,17
Smarkata,Q35269647,17
Trégonce,Q3541284,17.2
Virvée,Q3560952,17.2
Vézanne,Q3564416,17.2
Yèvre,Q3574249,17.2
Q3508581,Q3508581,17.4
Tacon,Q3513654,17.4
Yoncq,Q3572529,17.4
Voye,Q3563437,17.5
Vandenesse,Q3554492,17.6
Rot,Q35276018,17.837
Tortonne,Q3532533,18
Q35003353,Q35003353,18
Têche,Q3546894,18.3
Vannetin,Q3554623,18.6
Tédèlou,Q3546463,18.8
Vauxonne,Q3555118,18.8
Tancanne,Q3514977,19
Trapel,Q3538031,19.2
Ruisseau de Cousseron,Q35294030,19.2
Veauvre,Q35296185,19.15
Wartoise,Q3566462,19.3
Huzarde,Q35302062,19.33
Valoine,Q3554110,19.4
Tauge,Q3516137,19.6
Civrais,Q35293807,19.5
Vendinelle,Q3555430,19.7
Trambouze,Q3537004,20
Tâtre,Q3546436,20.1
Yar,Q3571867,20.1
Woigot,Q3569584,20.6
Q35003360,Q35003360,21
Tolerme,Q3530580,21.1
Vau de Bouche,Q3555036,21.2
Sévenne,Q3511429,21.8
Tialle,Q3528000,21.8
Q35003644,Q35003644,22
Thin,Q3524630,22.1
Valette,Q3553753,22.2
Taude,Q3516134,22.4
Ternes,Q3518494,22.3
Transon,Q3537749,22.4
Vimbelle,Q3559334,22.4
Mlynica,Q3509445,22.5
Tréboul,Q3541270,22.6
Adams River,Q351961,22.8
Valloirette,Q3553881,22.8
Desná,Q357033,23
Verse,Q3556157,23
Q35002878,Q35002878,23
Stratyva,Q35422471,23
Q35580247,Q35580247,23
Luzeray,Q35296929,23.12
Reatkajohka,Q35333282,23.3
Uzan,Q3552811,23.6
Verne,Q3555957,23.7
Vée,Q3563973,23.7
Versilia (river),Q3556173,24
Camarena,Q3573227,24
Q35003659,Q35003659,24
Khalaktyrka,Q35412762,24
Bakhtynka River,Q35548969,24
Vernazobres,Q3555956,24.3
Virlange,Q3560817,24.8
Vère,Q3563963,24.8
Q3507890,Q3507890,25
Thar,Q3519585,25
Yoson,Q3572705,25
Q3593945,Q3593945,25
Žepa,Q3594432,25
Vaïre,Q3555140,25.2
Évoissons,Q3592819,25.4
Étangsort,Q3591790,25.5
Échandon,Q3577363,25.7
Mastupis,Q3500730,26
Q3506200,Q3506200,26
Wekiva River,Q3567125,26
Makhniya,Q35459677,26
Darba,Q3500832,26.2
Veuve,Q3556427,26.2
Veyre,Q3556453,26.1
Q35003746,Q35003746,27
Troesne,Q3539816,27.1
Épi,Q3589115,27.3
Luoppaljohka,Q35406097,27.2
Léverin,Q35422250,27.23
Trézence,Q3541385,27.7
Vige,Q3558128,27.9
Kvistė,Q3501134,28
Rada,Q3560834,28.012
Muława,Q3579508,28.43
Viešinta,Q3500398,29
Toranche,Q3532205,29.1
Vallée Javot,Q3553922,29.1
Terrette,Q3518730,29.2
Vandelogne,Q3554484,29.4
Portefeuille,Q35266047,29.6
Vaudelle,Q3555052,29.8
Teysonne,Q3519392,30
Q3557833,Q3557833,30
Yvron,Q3574240,30.1
Évançon,Q3592723,31
Vèbre,Q3563961,31.2
River Tas,Q3515916,32
American River,Q3564307,32
Ébron,Q3577337,32.1
Trézée,Q3541387,32.4
Tusson,Q3542433,32.6
Vaunoise,Q3555095,32.6
Vence,Q3555398,32.7
Vertonne,Q3556267,32.6
Veyre,Q3556451,32.9
Vouge,Q3563205,33
Vrille,Q3563666,33
Venelle,Q3555472,33.1
Vioulou,Q3560513,33.1
Tenu,Q3518194,34.9
Vert,Q3556206,34.9
Rusnė,Q3502669,35
Q3514439,Q3514439,35
Q3530123,Q3530123,35
